ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,TotalInventory,StoreInventory,WarehouseInventory,StockedStorePercentage,SellingStoresRatio,InboundInventory,SalesQuantity,ProjectedInventory,revenues,Category,SubCategory
R1lZ3Mw17,2019,2,Stores,YXX,16.96,17,12,5,0.2874,0.0972,0,20.0,0,339.2,bwPDJC3m,xdDed-iG
R1lZ3Mw17,2019,2,Stores,AXX,16.96,106,86,20,0.96565,0.6863,8,182.0,0,3086.72,bwPDJC3m,xdDed-iG
N36Uec837,2019,2,E-commerce,AXX,21.35,7,3,4,0.0809,0.0919,0,2.0,0,42.7,HZlnatsW,14iCK1vp
N36Uec837,2019,2,Stores,YXX,21.35,4,3,1,0.028,0.028,0,0.0,0,0.0,HZlnatsW,14iCK1vp
N36Uec837,2019,2,Stores,AXX,21.35,6,4,2,0.1862,0.0588,0,14.0,0,298.9,HZlnatsW,14iCK1vp
cWaS69427,2019,2,Stores,YXX,17.96,11,7,4,0.09,0.1095,0,8.0,0,143.68,4ThiCT_Z,Mm5PoR88
MDdw28I62,2019,2,E-commerce,AXX,22.13,8,0,8,0.0109,0.0709,0,2.0,0,44.26,bwPDJC3m,xdDed-iG
0buNITk59,2019,2,Stores,AXX,25.16,21,18,3,0.6745,0.1615,8,15.0,0,377.4,xF4EZaTy,UIpuKoxR
0buNITk59,2019,2,Stores,YXX,25.16,6,5,1,0.2343,0.0598,0,7.0,0,176.12,xF4EZaTy,UIpuKoxR
0buNITk59,2019,2,E-commerce,AXX,25.16,4,3,1,0.0199,0.0269,0,5.0,0,125.8,xF4EZaTy,UIpuKoxR
9n_f9g417,2019,2,Stores,AXX,24.56,13,9,4,0.5176000000000001,0.1516,0,19.0,0,466.64,bwPDJC3m,xdDed-iG
9n_f9g417,2019,2,Stores,YXX,24.56,5,3,2,0.072,0.0368,0,5.0,0,122.8,bwPDJC3m,xdDed-iG
8m0kWFU52,2019,2,Stores,AXX,18.38,70,43,27,0.7696000000000001,0.06,7,4.0,0,73.52,4ThiCT_Z,Mm5PoR88
cWaS69427,2019,2,Stores,AXX,15.38,155,59,96,0.6328499999999999,0.2585,2,65.0,0,999.7,4ThiCT_Z,Mm5PoR88
9n_f9g417,2019,2,E-commerce,AXX,24.56,6,3,3,0.0098999999999999,0.0419,0,4.0,0,98.24,bwPDJC3m,xdDed-iG
ERehXjw31,2019,2,Stores,AXX,22.38,104,20,84,0.08968,0.0789,42,7.0,37,156.66,HZlnatsW,yo2ZtUyf
M1gvyMQ34,2019,2,Stores,AXX,22.73,56,18,38,0.6786,0.3519,0,28.0,34,636.44,HZlnatsW,yo2ZtUyf
M1gvyMQ34,2019,2,Stores,YXX,18.76,7,3,4,0.0874,0.1223,0,6.0,0,112.56,HZlnatsW,yo2ZtUyf
MDdw28I62,2019,2,Stores,YXX,22.13,8,1,7,0.0573,0.0509,0,6.0,0,132.78,bwPDJC3m,xdDed-iG
KgZOD-E16,2019,2,Stores,AXX,22.98,86,47,39,0.7054999999999999,0.1987,0,24.0,0,551.52,HZlnatsW,OzTP0IWS
emGnUXc99,2019,2,Stores,AXX,12.78,183,36,147,0.1669199999999999,0.1516,9,32.0,82,408.96,4ThiCT_Z,Mm5PoR88
KgZOD-E16,2019,2,Stores,YXX,26.68,6,6,0,0.0902,0.0858,0,3.0,0,80.04,HZlnatsW,OzTP0IWS
aDUQ3Mw67,2019,2,Stores,YXX,14.11,7,3,4,0.1653,0.0644,0,5.0,0,70.55,xF4EZaTy,AunzRwr2
KUEImIQ21,2019,2,Stores,AXX,20.36,19,16,3,0.5493,0.1149,0,18.0,0,366.48,xF4EZaTy,sldfL1J4
3oF50J042,2019,2,Stores,AXX,25.23,58,3,55,0.09,0.057,0,2.0,0,50.46,4ThiCT_Z,WeHSHJQJ
3oF50J042,2019,2,Stores,YXX,25.61,5,1,4,0.077,0.039,0,0.0,0,0.0,4ThiCT_Z,WeHSHJQJ
aDUQ3Mw67,2019,2,E-commerce,AXX,14.88,8,1,7,0.0629,0.0909,0,2.0,0,29.76,xF4EZaTy,AunzRwr2
-llsbwE15,2019,2,Stores,YXX,14.79,4,0,4,0.053,0.0179,0,3.0,0,44.37,4ThiCT_Z,Mm5PoR88
MDdw28I62,2019,2,Stores,AXX,22.13,19,11,8,0.3085,0.1191,0,8.0,0,177.04,bwPDJC3m,xdDed-iG
E-x_2EA52,2019,2,E-commerce,AXX,12.23,6,3,3,0.0859,0.1029,0,10.0,0,122.3,xF4EZaTy,sldfL1J4
kNpVu2o59,2019,2,E-commerce,AXX,22.75,7,0,7,0.0149,0.0128999999999999,0,3.0,0,68.25,bwPDJC3m,xdDed-iG
kNpVu2o59,2019,2,Stores,YXX,22.75,6,4,2,0.0991,0.0428,0,5.0,0,113.75,bwPDJC3m,xdDed-iG
kNpVu2o59,2019,2,Stores,AXX,22.75,10,9,1,0.6597000000000001,0.1803,0,29.0,0,659.75,bwPDJC3m,xdDed-iG
HyQd3MA16,2019,2,Stores,YXX,19.84,8,7,1,0.1628,0.0624,0,5.0,0,99.2,4ThiCT_Z,Mm5PoR88
HyQd3MA16,2019,2,Stores,AXX,19.84,44,38,6,0.67675,0.2478,0,45.0,0,892.8,4ThiCT_Z,Mm5PoR88
EgIEZXA67,2019,2,E-commerce,AXX,13.68,8,1,7,0.0399,0.0739,0,5.0,0,68.4,xF4EZaTy,AunzRwr2
EgIEZXA67,2019,2,Stores,YXX,14.36,4,4,0,0.078,0.0959,0,2.0,0,28.72,xF4EZaTy,AunzRwr2
EgIEZXA67,2019,2,Stores,AXX,17.68,41,12,29,0.2852,0.0548,0,9.0,17,159.12,xF4EZaTy,AunzRwr2
GPtl_ho70,2019,2,Stores,AXX,19.68,110,16,94,0.06296,0.0633,42,10.0,44,196.8,HZlnatsW,14iCK1vp
DLq38H829,2019,2,Stores,YXX,27.68,8,4,4,0.0922,0.0279,0,4.0,0,110.72,4ThiCT_Z,Mm5PoR88
ZYjRHes44,2019,2,Stores,AXX,18.23,241,21,220,0.61485,0.1545,0,13.0,0,236.99,xF4EZaTy,AunzRwr2
ZYjRHes44,2019,2,Stores,YXX,14.91,7,4,3,0.068,0.0829,0,3.0,0,44.73,xF4EZaTy,AunzRwr2
b67FgJw34,2019,2,Stores,AXX,18.78,557,41,516,0.8749,0.1795999999999999,45,40.0,415,751.2,4ThiCT_Z,Mm5PoR88
b1gjvDw99,2019,2,Stores,AXX,15.37,19,17,2,0.965,0.1735,0,31.0,0,476.47,HZlnatsW,14iCK1vp
b1gjvDw99,2019,2,E-commerce,AXX,15.37,4,0,4,0.0519,0.0709,0,7.0,0,107.59,HZlnatsW,14iCK1vp
DLq38H829,2019,2,Stores,AXX,22.98,103,38,65,0.59825,0.0904,8,45.0,1,1034.1,4ThiCT_Z,Mm5PoR88
b1gjvDw99,2019,2,Stores,YXX,15.37,8,3,5,0.1464,0.0559,0,5.0,0,76.85,HZlnatsW,14iCK1vp
b67FgJw34,2019,2,Stores,YXX,16.23,5,5,0,0.1239,0.0709,0,3.0,0,48.69,4ThiCT_Z,Mm5PoR88
He0fYYc63,2019,2,Stores,AXX,21.28,33,7,26,0.7595000000000001,0.4133,0,22.0,0,468.16,HZlnatsW,yo2ZtUyf
He0fYYc63,2019,2,Stores,YXX,18.08,4,4,0,0.061,0.07,0,1.0,0,18.08,HZlnatsW,yo2ZtUyf
AW5BWIw83,2019,2,Stores,AXX,17.23,95,17,78,0.10536,0.0578,0,2.0,0,34.46,xF4EZaTy,AunzRwr2
iSYSVeg53,2019,2,E-commerce,AXX,17.84,6,2,4,0.0419,0.0899,0,7.0,0,124.88,xF4EZaTy,sldfL1J4
0xsTgc810,2019,2,Stores,AXX,22.69,18,9,9,0.2609,0.0953,0,14.0,0,317.66,bwPDJC3m,xdDed-iG
E-x_2EA52,2019,2,Stores,AXX,16.23,182,96,86,0.5799500000000001,0.7019000000000001,0,116.0,0,1882.68,xF4EZaTy,sldfL1J4
E-x_2EA52,2019,2,Stores,YXX,12.91,16,13,3,0.3737,0.0777,0,14.0,0,180.74,xF4EZaTy,sldfL1J4
0xsTgc810,2019,2,E-commerce,AXX,22.69,9,1,8,0.0419,0.0789,0,3.0,0,68.07,bwPDJC3m,xdDed-iG
iSYSVeg53,2019,2,Stores,YXX,17.84,5,5,0,0.1287,0.0433,0,7.0,0,124.88,xF4EZaTy,sldfL1J4
h4NaW1c90,2019,2,Stores,AXX,20.21,27,21,6,0.6236999999999999,0.3659,0,101.0,0,2041.21,xF4EZaTy,AunzRwr2
h4NaW1c90,2019,2,Stores,YXX,20.21,7,1,6,0.1326,0.0648,0,8.0,0,161.68,xF4EZaTy,AunzRwr2
h4NaW1c90,2019,2,E-commerce,AXX,20.21,3,0,3,0.073,0.0269,0,6.0,0,121.26,xF4EZaTy,AunzRwr2
iSYSVeg53,2019,2,Stores,AXX,17.84,103,53,50,0.6961,0.2725,3,43.0,0,767.12,xF4EZaTy,sldfL1J4
1vQAOjw65,2019,2,Stores,YXX,22.96,5,1,4,0.053,0.0839,0,5.0,0,114.8,4ThiCT_Z,Mm5PoR88
1vQAOjw65,2019,2,Stores,AXX,21.38,12,9,3,0.3613,0.1275,0,17.0,0,363.46,4ThiCT_Z,Mm5PoR88
Nu2F6bg89,2019,2,E-commerce,AXX,22.72,5,3,2,0.0479,0.0179,0,7.0,0,159.04,bwPDJC3m,xdDed-iG
Nu2F6bg89,2019,2,Stores,YXX,22.72,11,7,4,0.1783,0.0419,0,16.0,0,363.52,bwPDJC3m,xdDed-iG
Nu2F6bg89,2019,2,Stores,AXX,22.72,53,49,4,0.799,0.609,0,143.0,0,3248.96,bwPDJC3m,xdDed-iG
9o87bMc84,2019,2,Stores,YXX,13.91,12,7,5,0.2597,0.0493,0,7.0,0,97.37,HZlnatsW,yo2ZtUyf
KNES7f426,2019,2,Stores,AXX,14.29,13,11,2,0.6432,0.1697,0,28.0,0,400.12,bwPDJC3m,xdDed-iG
vj4sDn469,2019,2,Stores,YXX,18.83,16,11,5,0.03404,0.0727,0,4.0,0,75.32,4ThiCT_Z,Mm5PoR88
UQIZIRc35,2019,2,Stores,AXX,15.78,214,72,142,0.06168,0.0769,104,11.0,26,173.58,HZlnatsW,OzTP0IWS
9o87bMc84,2019,2,Stores,AXX,12.23,50,35,15,0.97065,0.3330999999999999,0,30.0,0,366.9,HZlnatsW,yo2ZtUyf
vj4sDn469,2019,2,Stores,AXX,16.48,299,91,208,0.2982,0.175,8,58.0,196,955.84,4ThiCT_Z,Mm5PoR88
KNES7f426,2019,2,Stores,YXX,14.29,8,5,3,0.136,0.0937,0,9.0,0,128.61,bwPDJC3m,xdDed-iG
KNES7f426,2019,2,E-commerce,AXX,14.29,7,3,4,0.048,0.1009,0,5.0,0,71.45,bwPDJC3m,xdDed-iG
m_A-vaw98,2019,2,Stores,AXX,20.2,10,7,3,0.3764,0.1581,4,8.0,0,161.6,HZlnatsW,yo2ZtUyf
m_A-vaw98,2019,2,Stores,YXX,20.2,6,4,2,0.032,0.002,0,5.0,0,101.0,HZlnatsW,yo2ZtUyf
m_A-vaw98,2019,2,E-commerce,AXX,20.2,4,4,0,0.0489,0.0559,0,4.0,0,80.8,HZlnatsW,yo2ZtUyf
1kx06yE77,2019,2,Stores,AXX,24.18,74,37,37,0.8026,0.4637,0,136.0,0,3288.48,4ThiCT_Z,WeHSHJQJ
1kx06yE77,2019,2,Stores,YXX,22.21,6,2,4,0.108,0.0743,0,10.0,0,222.1,4ThiCT_Z,WeHSHJQJ
SosBsUY69,2019,2,E-commerce,AXX,13.25,7,0,7,0.0119,0.0459,0,1.0,0,13.25,HZlnatsW,14iCK1vp
SosBsUY69,2019,2,Stores,AXX,13.25,18,12,6,0.5347000000000001,0.1112,0,24.0,0,318.0,HZlnatsW,14iCK1vp
4zWM5-Y47,2019,2,Stores,AXX,17.39,14,10,4,0.3191,0.1012,7,15.0,0,260.85,4ThiCT_Z,Mm5PoR88
4zWM5-Y47,2019,2,E-commerce,AXX,17.39,5,4,1,0.0579,0.0999,0,5.0,0,86.95,4ThiCT_Z,Mm5PoR88
SosBsUY69,2019,2,Stores,YXX,13.25,5,3,2,0.063,0.0749,0,2.0,0,26.5,HZlnatsW,14iCK1vp
oZKoYOU30,2019,2,Stores,AXX,19.73,34,15,19,0.9376,0.9746,0,36.0,0,710.28,HZlnatsW,yo2ZtUyf
oZKoYOU30,2019,2,Stores,YXX,22.76,6,3,3,0.3375,0.1404999999999999,0,8.0,0,182.08,HZlnatsW,yo2ZtUyf
PoA4x-085,2019,2,Stores,AXX,15.38,384,85,299,0.9989,0.4787,0,142.0,216,2183.96,4ThiCT_Z,Mm5PoR88
mrAnhFI85,2019,2,E-commerce,AXX,18.01,9,1,8,0.0779,0.0549,0,6.0,0,108.06,xF4EZaTy,AunzRwr2
mrAnhFI85,2019,2,Stores,AXX,14.01,326,107,219,1.039,0.7839,9,199.0,160,2787.99,xF4EZaTy,AunzRwr2
_A664_412,2019,2,E-commerce,AXX,24.19,11,4,7,0.0859,0.0319,0,5.0,0,120.95,H80alU8y,qE16z6jO
_A664_412,2019,2,Stores,YXX,24.19,10,7,3,0.1763,0.0347,0,7.0,0,169.33,H80alU8y,qE16z6jO
_A664_412,2019,2,Stores,AXX,24.19,79,73,6,0.78745,0.3095,0,49.0,0,1185.31,H80alU8y,qE16z6jO
Omiysc072,2019,2,Stores,AXX,16.38,35,34,1,0.6217,0.1148999999999999,0,35.0,0,573.3,HZlnatsW,14iCK1vp
61LMLrI99,2019,2,Stores,AXX,19.11,103,21,82,0.479,0.1834,41,21.0,0,401.31,bwPDJC3m,xdDed-iG
61LMLrI99,2019,2,Stores,YXX,19.11,6,1,5,0.0723999999999999,0.0739,0,2.0,0,38.22,bwPDJC3m,xdDed-iG
61LMLrI99,2019,2,E-commerce,AXX,19.11,7,1,6,0.0549,0.0369,0,5.0,0,95.55,bwPDJC3m,xdDed-iG
X-_5Zeo12,2019,2,Stores,AXX,24.3,27,20,7,0.4509999999999999,0.0777,0,17.0,0,413.1,4ThiCT_Z,Mm5PoR88
X-_5Zeo12,2019,2,Stores,YXX,24.3,4,1,3,0.0725,0.0769,0,6.0,0,145.8,4ThiCT_Z,Mm5PoR88
X-_5Zeo12,2019,2,E-commerce,AXX,24.3,7,1,6,0.0589,0.0629,0,6.0,0,145.8,4ThiCT_Z,Mm5PoR88
NWpKkFc27,2019,2,Stores,AXX,21.38,104,102,2,1.0189,0.3520999999999999,0,87.0,0,1860.06,4ThiCT_Z,Mm5PoR88
NWpKkFc27,2019,2,Stores,YXX,21.96,19,13,6,0.3861,0.0651,0,13.0,0,285.48,4ThiCT_Z,Mm5PoR88
NWpKkFc27,2019,2,E-commerce,AXX,15.38,13,0,13,0.0679,0.0289,0,6.0,0,92.28,4ThiCT_Z,Mm5PoR88
CzbHWb461,2019,2,Stores,AXX,19.28,59,54,5,0.594,0.4375,-1,68.0,0,1311.04,xF4EZaTy,UIpuKoxR
CzbHWb461,2019,2,Stores,YXX,23.08,13,9,4,0.3541,0.0959,0,11.0,0,253.88,xF4EZaTy,UIpuKoxR
mrAnhFI85,2019,2,Stores,YXX,18.46,15,14,1,0.2804,0.1272,0,20.0,0,369.2,xF4EZaTy,AunzRwr2
VDFm0X892,2019,2,Stores,YXX,16.46,13,11,2,0.2431,0.0846,0,13.0,0,213.98,xF4EZaTy,AunzRwr2
Wxxywwg72,2019,2,Stores,AXX,20.66,64,46,18,0.6991999999999999,0.2104,0,46.0,0,950.36,bwPDJC3m,xdDed-iG
Wxxywwg72,2019,2,Stores,YXX,20.66,6,3,3,0.1665,0.0554,0,6.0,0,123.96,bwPDJC3m,xdDed-iG
Wxxywwg72,2019,2,E-commerce,AXX,20.66,9,3,6,0.0089,0.0869,0,5.0,0,103.3,bwPDJC3m,xdDed-iG
VDFm0X892,2019,2,Stores,AXX,15.01,528,63,465,0.94465,0.4708,5,113.0,461,1696.13,xF4EZaTy,AunzRwr2
UWXxcgg12,2019,2,Stores,AXX,15.23,35,30,5,0.8859,0.1263999999999999,0,13.0,0,197.99,xF4EZaTy,sldfL1J4
UWXxcgg12,2019,2,Stores,YXX,16.91,7,2,5,0.072,0.0278,0,5.0,0,84.55,xF4EZaTy,sldfL1J4
UWXxcgg12,2019,2,E-commerce,AXX,17.23,6,1,5,0.1009,0.1009,0,6.0,0,103.38,xF4EZaTy,sldfL1J4
PoA4x-085,2019,2,Stores,YXX,20.96,17,15,2,0.3181,0.1506,0,21.0,0,440.16,4ThiCT_Z,Mm5PoR88
lco5nL477,2019,2,E-commerce,AXX,15.58,6,2,4,0.0329,0.0069,0,3.0,0,46.74,xF4EZaTy,AunzRwr2
lco5nL477,2019,2,Stores,AXX,19.58,103,15,88,0.1652,0.107,41,25.0,0,489.5,xF4EZaTy,AunzRwr2
KrTM96w51,2019,2,E-commerce,AXX,22.28,9,1,8,0.0339,0.0479,0,3.0,0,66.84,4ThiCT_Z,Mm5PoR88
KrTM96w51,2019,2,Stores,YXX,19.08,11,8,3,0.1955,0.0365,0,6.0,0,114.48,4ThiCT_Z,Mm5PoR88
KrTM96w51,2019,2,Stores,AXX,21.28,95,63,32,0.7564000000000001,0.2485,0,52.0,33,1106.56,4ThiCT_Z,Mm5PoR88
IY3dqBA49,2019,2,Stores,YXX,20.42,7,3,4,0.059,0.0379,0,5.0,0,102.1,bwPDJC3m,xdDed-iG
IY3dqBA49,2019,2,Stores,AXX,20.42,43,40,3,0.3207,0.1814,0,33.0,0,673.86,bwPDJC3m,xdDed-iG
o1xNODo70,2019,2,E-commerce,AXX,17.95,11,2,9,0.0479,0.0599,0,8.0,0,143.6,xF4EZaTy,AunzRwr2
o1xNODo70,2019,2,Stores,YXX,17.95,8,2,6,0.0467999999999999,0.0128999999999999,0,3.0,0,53.85,xF4EZaTy,AunzRwr2
o1xNODo70,2019,2,Stores,AXX,17.95,39,36,3,0.7562000000000001,0.1451,0,25.0,0,448.75,xF4EZaTy,AunzRwr2
7J5CXrU28,2019,2,Stores,AXX,24.86,6,6,0,0.2267,0.0438999999999999,0,7.0,0,174.02,xF4EZaTy,AunzRwr2
7J5CXrU28,2019,2,E-commerce,AXX,24.86,7,2,5,0.0989,0.1029,0,4.0,0,99.44,xF4EZaTy,AunzRwr2
OqBDsac45,2019,2,Stores,AXX,20.98,26,20,6,0.5782999999999999,0.2636,0,42.0,0,881.16,4ThiCT_Z,Mm5PoR88
97LHMGQ83,2019,2,Stores,AXX,20.11,40,38,2,0.9123,0.3361,0,50.0,0,1005.5,H80alU8y,qE16z6jO
s86mqGM55,2019,2,Stores,AXX,21.42,16,12,4,0.9541,0.3004,0,70.0,0,1499.4,bwPDJC3m,xdDed-iG
s86mqGM55,2019,2,Stores,YXX,21.42,3,3,0,0.045,0.0527,0,5.0,0,107.1,bwPDJC3m,xdDed-iG
s86mqGM55,2019,2,E-commerce,AXX,21.42,4,1,3,0.0329,0.0189,0,7.0,0,149.94,bwPDJC3m,xdDed-iG
97LHMGQ83,2019,2,Stores,YXX,20.11,5,3,2,0.0682,0.0953,0,11.0,0,221.21,H80alU8y,qE16z6jO
OqBDsac45,2019,2,Stores,YXX,20.98,6,3,3,0.2342,0.1104,0,10.0,0,209.8,4ThiCT_Z,Mm5PoR88
OqBDsac45,2019,2,E-commerce,AXX,20.98,9,0,9,0.0949,0.0569,0,10.0,0,209.8,4ThiCT_Z,Mm5PoR88
jSRsndg33,2019,2,Stores,AXX,15.91,28,20,8,0.5081,0.056,7,14.0,0,222.74,bwPDJC3m,xdDed-iG
jSRsndg33,2019,2,Stores,YXX,15.91,6,3,3,0.0205,0.019,0,4.0,0,63.64,bwPDJC3m,xdDed-iG
jSRsndg33,2019,2,E-commerce,AXX,15.91,7,4,3,0.0069,0.1029,0,6.0,0,95.46,bwPDJC3m,xdDed-iG
4pI2GV416,2019,2,Stores,AXX,16.26,48,35,13,0.6412,0.1519,0,37.0,0,601.62,xF4EZaTy,AunzRwr2
4pI2GV416,2019,2,Stores,YXX,16.26,4,4,0,0.1023,0.0678,0,3.0,0,48.78,xF4EZaTy,AunzRwr2
8brOx9Q68,2019,2,Stores,AXX,18.38,136,33,103,0.14364,0.0952,51,9.0,56,165.42,HZlnatsW,yo2ZtUyf
4pI2GV416,2019,2,E-commerce,AXX,16.26,6,3,3,0.0489,0.0369,0,8.0,0,130.08,xF4EZaTy,AunzRwr2
6j79I_467,2019,2,Stores,YXX,25.61,3,0,3,0.049,0.088,0,1.0,0,25.61,4ThiCT_Z,WeHSHJQJ
5xZvgWo95,2019,2,Stores,AXX,17.18,98,45,53,0.9145,0.2599,0,66.0,18,1133.88,H80alU8y,qE16z6jO
5xZvgWo95,2019,2,Stores,YXX,26.21,10,6,4,0.1641,0.1014999999999999,0,9.0,0,235.89,H80alU8y,qE16z6jO
grcWcmA91,2019,2,Stores,YXX,21.09,4,3,1,0.0968,0.0257999999999999,0,6.0,0,126.54,HZlnatsW,14iCK1vp
grcWcmA91,2019,2,E-commerce,AXX,21.09,7,1,6,0.0279,0.0549,0,7.0,0,147.63,HZlnatsW,14iCK1vp
grcWcmA91,2019,2,Stores,AXX,21.09,16,12,4,0.8473,0.1818,0,38.0,0,801.42,HZlnatsW,14iCK1vp
Ehc_Blo65,2019,2,Stores,AXX,14.56,78,57,21,0.91925,0.8473999999999999,0,35.0,20,509.6,HZlnatsW,yo2ZtUyf
Ehc_Blo65,2019,2,Stores,YXX,13.01,9,9,0,0.2154,0.0939,0,8.0,0,104.08,HZlnatsW,yo2ZtUyf
Xb6gby878,2019,2,Stores,AXX,22.5,32,19,13,0.437,0.0978999999999999,0,9.0,0,202.5,xF4EZaTy,sldfL1J4
Xb6gby878,2019,2,E-commerce,AXX,22.5,5,2,3,0.0289,0.0779,0,6.0,0,135.0,xF4EZaTy,sldfL1J4
nJDsQLk74,2019,2,Stores,YXX,18.83,21,16,5,0.351,0.108,0,13.0,0,244.79,4ThiCT_Z,Mm5PoR88
vCsdCoA64,2019,2,Stores,AXX,17.18,32,22,10,0.4517,0.23,2,40.0,0,687.2,4ThiCT_Z,Mm5PoR88
vCsdCoA64,2019,2,Stores,YXX,22.21,6,4,2,0.045,0.1027,0,7.0,0,155.47,4ThiCT_Z,Mm5PoR88
vCsdCoA64,2019,2,E-commerce,AXX,18.18,9,1,8,0.0619,0.0319,0,2.0,0,36.36,4ThiCT_Z,Mm5PoR88
nJDsQLk74,2019,2,E-commerce,AXX,15.48,25,2,23,0.0919,0.0399,0,8.0,0,123.84,4ThiCT_Z,Mm5PoR88
UvtEpOI58,2019,2,Stores,AXX,17.89,44,40,4,0.66495,0.4011,0,71.0,0,1270.19,HZlnatsW,14iCK1vp
UvtEpOI58,2019,2,Stores,YXX,17.89,9,2,7,0.1433,0.0348,0,4.0,0,71.56,HZlnatsW,14iCK1vp
nJDsQLk74,2019,2,Stores,AXX,18.48,321,109,212,0.5664,0.5275000000000001,71,118.0,53,2180.64,4ThiCT_Z,Mm5PoR88
XH8zvtQ30,2019,2,Stores,AXX,16.38,111,38,73,0.115,0.121,56,26.0,15,425.88,4ThiCT_Z,Mm5PoR88
wJicCFw87,2019,2,Stores,YXX,23.96,7,5,2,0.0463,0.0909,0,3.0,0,71.88,xF4EZaTy,AunzRwr2
xWuIFzs92,2019,2,Stores,YXX,22.14,7,6,1,0.1324,0.0528,0,7.0,0,154.98,bwPDJC3m,xdDed-iG
xWuIFzs92,2019,2,E-commerce,AXX,22.14,7,2,5,0.0539,0.0529,0,2.0,0,44.28,bwPDJC3m,xdDed-iG
3pVwnBA95,2019,2,Stores,AXX,23.28,369,96,273,0.122,0.0648,0,26.0,203,605.28,4ThiCT_Z,Mm5PoR88
3pVwnBA95,2019,2,Stores,YXX,23.08,5,2,3,0.1,0.086,0,2.0,0,46.16,4ThiCT_Z,Mm5PoR88
xWuIFzs92,2019,2,Stores,AXX,22.14,27,20,7,0.6682,0.1906,0,62.0,5,1372.68,bwPDJC3m,xdDed-iG
TNoPm4w52,2019,2,Stores,AXX,21.59,44,44,0,0.6346999999999999,0.3591999999999999,0,117.0,0,2526.03,4ThiCT_Z,Mm5PoR88
TNoPm4w52,2019,2,Stores,YXX,21.59,9,4,5,0.0743,0.0294,0,11.0,0,237.49,4ThiCT_Z,Mm5PoR88
TNoPm4w52,2019,2,E-commerce,AXX,21.59,6,3,3,0.0889,0.0699,0,6.0,0,129.54,4ThiCT_Z,Mm5PoR88
wJicCFw87,2019,2,Stores,AXX,17.38,75,29,46,0.6471,0.1467,1,32.0,0,556.16,xF4EZaTy,AunzRwr2
tRyeRGg12,2019,2,Stores,AXX,17.23,63,56,7,0.96215,0.3572999999999999,0,42.0,0,723.66,4ThiCT_Z,Mm5PoR88
tRyeRGg12,2019,2,Stores,YXX,12.91,16,16,0,0.3373,0.0273,0,10.0,0,129.1,4ThiCT_Z,Mm5PoR88
Xq3xDE495,2019,2,Stores,AXX,24.65,110,101,9,0.5932999999999999,0.1887,0,47.0,0,1158.55,HZlnatsW,14iCK1vp
Xq3xDE495,2019,2,Stores,YXX,24.65,17,17,0,0.3293,0.0815,0,8.0,0,197.2,HZlnatsW,14iCK1vp
j1fixsE12,2019,2,Stores,AXX,21.82,50,14,36,0.07296,0.0333,0,9.0,0,196.38,4ThiCT_Z,Mm5PoR88
j1fixsE12,2019,2,E-commerce,AXX,21.82,7,1,6,0.0209,0.0469,0,7.0,0,152.74,4ThiCT_Z,Mm5PoR88
Sp6FmlM84,2019,2,Stores,AXX,15.01,985,127,858,0.649375,0.6141,5,139.0,629,2086.39,xF4EZaTy,AunzRwr2
Sp6FmlM84,2019,2,Stores,YXX,12.46,21,20,1,0.3651999999999999,0.1316,0,14.0,0,174.44,xF4EZaTy,AunzRwr2
Xq3xDE495,2019,2,E-commerce,AXX,24.65,6,3,3,0.0919,0.0769,0,2.0,0,49.3,HZlnatsW,14iCK1vp
aDUQ3Mw67,2019,2,Stores,AXX,15.88,30,27,3,0.90935,1.0711,0,61.0,0,968.68,xF4EZaTy,AunzRwr2
21B8XZk74,2019,2,Stores,YXX,13.36,8,7,1,0.1622,0.0717,0,3.0,0,40.08,4ThiCT_Z,Mm5PoR88
LBs6nUA49,2019,2,Stores,YXX,19.83,14,8,6,0.3555,0.1171,0,11.0,0,218.13,HZlnatsW,14iCK1vp
LBs6nUA49,2019,2,Stores,AXX,15.48,136,80,56,0.9984,0.259,19,68.0,0,1052.64,HZlnatsW,14iCK1vp
mTjrNCQ80,2019,2,E-commerce,AXX,21.02,6,4,2,0.0929,0.0919,0,7.0,0,147.14,4ThiCT_Z,Mm5PoR88
mTjrNCQ80,2019,2,Stores,AXX,21.02,60,33,27,0.34612,0.2885999999999999,0,59.0,14,1240.18,4ThiCT_Z,Mm5PoR88
GfgvS-U47,2019,2,E-commerce,AXX,20.87,6,0,6,0.0659,0.0349,0,4.0,0,83.48,HZlnatsW,OzTP0IWS
GfgvS-U47,2019,2,Stores,YXX,20.87,7,5,2,0.1281,0.041,0,2.0,0,41.74,HZlnatsW,OzTP0IWS
GfgvS-U47,2019,2,Stores,AXX,20.87,32,23,9,0.6659,0.0798,0,23.0,0,480.01,HZlnatsW,OzTP0IWS
lCK1vAI91,2019,2,Stores,AXX,18.28,151,83,68,0.7764,0.3944,0,79.0,0,1444.12,4ThiCT_Z,Mm5PoR88
lCK1vAI91,2019,2,Stores,YXX,24.08,8,4,4,0.1503,0.0305,0,6.0,0,144.48,4ThiCT_Z,Mm5PoR88
j24Yqy859,2019,2,Stores,AXX,20.86,38,31,7,0.6618,0.5791000000000001,0,145.0,0,3024.7,4ThiCT_Z,Mm5PoR88
j24Yqy859,2019,2,Stores,YXX,20.86,6,4,2,0.1176,0.1071,0,11.0,0,229.46,4ThiCT_Z,Mm5PoR88
